	Line	ProductDescription	DateTime_Out	Feed	OutputGood	Scrap	Error_Count	Sum_Duration	Sum_Staff
1238	1	1	2018-02-27 05:00:00	1180	1134	46	56	494	3
1239	1	1	2018-02-27 06:00:00	3052	3186	-134	46	820	6
1240	1	1	2018-02-27 16:00:00	804	702	102	52	1926	3
1241	1	1	2018-02-27 17:00:00	8796	8802	-6	64	1344	3
1242	1	1	2018-02-27 18:00:00	5048	4968	80	91	968	3
1243	1	1	2018-02-27 19:00:00	6848	6858	-10	85	1180	7
1244	1	1	2018-02-27 20:00:00	8514	8478	36	137	836	7
1245	1	1	2018-02-27 21:00:00	6768	6642	126	149	442	7
1246	1	1	2018-02-27 22:00:00	8187	8046	141	155	410	14
1247	1	1	2018-02-27 23:00:00	9475	9450	25	130	714	14
1248	1	1	2018-02-28 00:00:00	9564	9504	60	169	464	7
1249	1	1	2018-02-28 01:00:00	8620	8586	34	243	604	7
1250	1	1	2018-02-28 02:00:00	9336	9288	48	147	1082	7
1251	1	1	2018-02-28 03:00:00	8780	8748	32	104	1274	7
1252	1	1	2018-02-28 04:00:00	7596	7506	90	159	476	7
1253	1	1	2018-02-28 05:00:00	6752	6696	56	111	878	7
1254	1	1	2018-02-28 06:00:00	9284	9234	50	48	494	14
1255	1	1	2018-02-28 07:00:00	8156	8100	56	59	598	7
1256	1	1	2018-02-28 08:00:00	9560	9504	56	51	1094	7
1257	1	1	2018-02-28 09:00:00	9404	9288	116	50	282	7
1258	1	1	2018-02-28 10:00:00	7479	7452	27	71	846	7
1259	1	1	2018-02-28 11:00:00	10164	10044	120	73	794	7
1260	1	1	2018-02-28 12:00:00	8816	8802	14	58	376	7
1261	1	1	2018-02-28 13:00:00	8144	8046	98	93	504	7
1262	1	1	2018-02-28 14:00:00	9912	9882	30	79	674	14
1263	1	1	2018-02-28 15:00:00	9464	9342	122	75	662	14
1264	1	1	2018-02-28 16:00:00	9148	9234	-86	60	750	7
1265	1	1	2018-02-28 17:00:00	9060	8910	150	30	40392	7
1266	1	1	2018-02-28 18:00:00	8606	8640	-34	37	624	7
1267	1	1	2018-02-28 19:00:00	3516	3564	-48	34	29166	7
1268	1	1	2018-03-01 06:00:00	3068	2808	260	3	4496	14
1269	1	1	2018-03-01 07:00:00	5257	5400	-143	17	980	7
1270	1	1	2018-03-01 08:00:00	0	126	-126	18	322	7
1271	1	1	2018-03-01 09:00:00	5814	5292	522	35	462	7
1272	1	1	2018-03-01 10:00:00	9707	9504	203	37	560	7
1273	1	1	2018-03-01 11:00:00	9620	9612	8	31	672	7
1274	1	1	2018-03-01 12:00:00	10071	10044	27	20	116840	7
1275	1	1	2018-03-01 13:00:00	8324	8190	134	23	452	7
1276	1	1	2018-03-01 14:00:00	3930	4428	-498	31	670	14
1277	2	12	2018-01-02 10:00:00	4474	3996	478	16	260	5
1278	2	12	2018-01-02 11:00:00	9608	9396	212	29	484	5
1279	2	12	2018-01-02 12:00:00	10840	10746	94	18	146	5
1280	2	12	2018-01-02 13:00:00	10076	10098	-22	52	294	5
1281	2	12	2018-01-02 14:00:00	10007	9990	17	56	382	10
1282	2	12	2018-01-02 15:00:00	9928	9828	100	43	372	15
1283	2	12	2018-01-02 16:00:00	10260	10098	162	28	298	8
1284	2	12	2018-01-02 17:00:00	11024	10962	62	14	38	8
1285	2	12	2018-01-02 18:00:00	9632	9558	74	49	492	8
1286	2	12	2018-01-02 19:00:00	10476	10368	108	35	224	8
1287	2	12	2018-01-02 20:00:00	10400	10368	32	19	232	8
1288	2	12	2018-01-02 21:00:00	10452	10422	30	20	246	8
1289	2	12	2018-01-02 22:00:00	9747	9666	81	37	432	16
1290	2	12	2018-01-02 23:00:00	10380	10314	66	29	228	16
1291	2	12	2018-01-03 00:00:00	9776	9666	110	29	472	8
1292	2	12	2018-01-03 01:00:00	9232	9180	52	74	650	8
1293	2	12	2018-01-03 02:00:00	9872	9882	-10	58	290	8
1294	2	12	2018-01-03 03:00:00	9264	9180	84	62	634	8
1295	2	12	2018-01-03 04:00:00	1304	1332	-28	18	3050	8
1296	2	2	2018-01-03 04:00:00	1304	1332	-28	18	3050	8
1297	2	2	2018-01-03 05:00:00	10288	10152	136	81	276	8
1298	2	2	2018-01-03 06:00:00	5239	5292	-53	16	2990	16
1299	2	2	2018-01-03 07:00:00	6496	6426	70	21	392	8
1300	2	2	2018-01-03 08:00:00	9823	9828	-5	23	430	8
1301	2	2	2018-01-03 09:00:00	9296	9270	26	66	648	8
1302	2	2	2018-01-03 10:00:00	5856	5670	186	38	1652	8
1303	2	2	2018-01-03 11:00:00	9712	9666	46	28	458	8
1304	2	2	2018-01-03 12:00:00	10056	10098	-42	44	338	8
1305	2	2	2018-01-03 13:00:00	8024	7884	140	41	1034	8
1306	2	2	2018-01-03 14:00:00	9562	9558	4	32	474	16
1307	2	2	2018-01-03 15:00:00	10388	10260	128	34	258	16
1308	2	2	2018-01-03 16:00:00	10380	10314	66	64	252	8
1309	2	2	2018-01-03 17:00:00	9464	9450	14	21	508	8
1310	2	2	2018-01-03 18:00:00	4134	3996	138	44	2272	8
1311	2	2	2018-01-03 19:00:00	5912	5832	80	1	3866	8
1312	2	2	2018-01-03 20:00:00	5844	5832	12	17	3322	8
1313	2	2	2018-01-03 21:00:00	10183	10206	-23	20	172	8
1314	2	2	2018-01-03 22:00:00	10272	10260	12	33	230	16
1315	2	2	2018-01-03 23:00:00	10032	9936	96	42	264	16
1316	2	2	2018-01-04 00:00:00	8572	8478	94	33	362	8
1317	2	2	2018-01-04 01:00:00	10136	10044	92	35	874	8
1318	2	2	2018-01-04 02:00:00	8567	8532	35	37	356	8
1319	2	2	2018-01-04 03:00:00	10331	10260	71	43	850	8
1320	2	2	2018-01-04 04:00:00	9960	9882	78	45	192	8
1321	2	2	2018-01-04 05:00:00	10532	10584	-52	45	400	8
1322	2	2	2018-01-04 06:00:00	10620	10476	144	26	210	16
1323	2	2	2018-01-04 07:00:00	9154	9126	28	23	182	8
1324	2	2	2018-01-04 08:00:00	10076	10044	32	28	606	8
1325	2	2	2018-01-04 09:00:00	10296	10260	36	28	272	8
1326	2	2	2018-01-04 10:00:00	9768	9666	102	29	458	8
1327	2	2	2018-01-04 11:00:00	9536	9558	-22	32	3260	8
1328	2	2	2018-01-04 12:00:00	7762	8154	-392	31	322	8
1329	2	2	2018-01-04 13:00:00	3522	2970	552	28	382	8
1330	2	2	2018-01-04 14:00:00	9892	9828	64	22	3840	16
1331	2	2	2018-01-04 15:00:00	5144	5022	122	45	714	16
1332	2	2	2018-01-04 16:00:00	2914	2808	106	35	544	4
1333	2	2	2018-01-04 17:00:00	9268	9234	34	71	846	4
1334	2	2	2018-01-04 18:00:00	8464	8478	-14	29	352	4
1335	2	2	2018-01-04 19:00:00	10139	10044	95	65	474	4
1336	2	2	2018-01-04 20:00:00	9536	9504	32	49	1074	4
1337	2	2	2018-01-04 21:00:00	7904	7884	20	53	1130	4
1338	2	2	2018-01-04 22:00:00	7868	7776	92	32	290	8
1339	2	2	2018-01-04 23:00:00	9948	9882	66	43	396	8
1340	2	2	2018-01-05 00:00:00	9888	9828	60	47	374	4
1341	2	2	2018-01-05 01:00:00	10358	10260	98	27	174	4
1342	2	2	2018-01-05 02:00:00	10210	10152	58	44	462	4
1343	2	2	2018-01-05 03:00:00	9828	9720	108	40	390	4
1344	2	2	2018-01-05 04:00:00	9856	9882	-26	56	458	4
1345	2	2	2018-01-05 05:00:00	9696	9720	-24	66	570	4
1346	2	2	2018-01-05 06:00:00	9340	9072	268	72	498	8
1347	2	2	2018-01-05 07:00:00	9466	9450	16	49	954	4
1348	2	2	2018-01-05 08:00:00	9830	9720	110	1	8330	4
1349	2	2	2018-01-05 09:00:00	8088	7938	150	25	476	4
1350	2	2	2018-01-05 10:00:00	9740	9774	-34	101	444	4
1351	2	2	2018-01-05 11:00:00	9712	9558	154	4	854	4
1352	2	2	2018-01-05 12:00:00	3450	4014	-564	38	454	4
1353	2	4	2018-01-05 13:00:00	3598	3024	574	2	8004	4
1354	2	4	2018-01-05 14:00:00	4924	4860	64	9	206	8
1355	2	4	2018-01-05 15:00:00	4996	4806	190	44	3692	8
1356	2	4	2018-01-05 16:00:00	8016	7884	132	19	350	4
1357	2	4	2018-01-05 17:00:00	4797	4590	207	43	2566	4
1358	2	4	2018-01-05 18:00:00	8776	8694	82	18	604	4
1359	2	4	2018-01-05 19:00:00	6784	6804	-20	37	626	4
1360	2	4	2018-01-05 20:00:00	7800	7614	186	70	1354	4
1361	2	4	2018-01-05 21:00:00	9072	8856	216	73	1038	4
1362	2	4	2018-01-05 22:00:00	1686	2178	-492	54	728	8
1363	2	7	2018-01-06 07:00:00	5534	4914	620	35	472	4
1364	2	7	2018-01-06 08:00:00	10088	10044	44	20	908	4
1365	2	7	2018-01-06 09:00:00	10628	10584	44	31	336	4
1366	2	7	2018-01-06 10:00:00	10372	10314	58	43	154	4
1367	2	7	2018-01-06 11:00:00	10210	10098	112	27	266	4
1368	2	7	2018-01-06 12:00:00	7834	7830	4	41	266	4
1369	2	7	2018-01-06 13:00:00	10764	10638	126	31	1066	4
1370	2	7	2018-01-06 14:00:00	5354	5832	-478	23	350	8
1371	2	7	2018-01-07 06:00:00	2882	2268	614	72	838	12
1372	2	7	2018-01-07 07:00:00	9892	9828	64	10	70	4
1373	2	7	2018-01-07 08:00:00	10512	10476	36	29	390	4
1374	2	7	2018-01-07 09:00:00	10652	10584	68	26	194	4
1375	2	7	2018-01-07 10:00:00	9320	9504	-184	30	148	4
1376	2	7	2018-01-07 11:00:00	10344	10044	300	61	640	4
1377	2	7	2018-01-07 12:00:00	9956	9936	20	32	250	4
1378	2	7	2018-01-07 13:00:00	10412	10260	152	49	292	4
1379	2	7	2018-01-07 14:00:00	10344	10314	30	30	258	8
1380	2	7	2018-01-07 15:00:00	10064	9990	74	27	246	8
1381	2	7	2018-01-07 16:00:00	4190	4716	-526	23	386	4
1382	2	12	2018-01-07 17:00:00	7653	7020	633	46	3170	4
1383	2	12	2018-01-07 18:00:00	7728	7722	6	21	168	4
1384	2	12	2018-01-07 19:00:00	6948	6804	144	46	1082	4
1385	2	12	2018-01-07 20:00:00	10080	10044	36	33	1412	4
1386	2	12	2018-01-07 21:00:00	9248	9234	14	34	476	4
1387	2	12	2018-01-07 22:00:00	10452	10368	84	40	494	8
1388	2	12	2018-01-07 23:00:00	9584	9504	80	23	214	8
1389	2	12	2018-01-08 00:00:00	10696	10638	58	79	496	4
1390	2	12	2018-01-08 01:00:00	10316	10260	56	30	138	4
1391	2	12	2018-01-08 02:00:00	9448	9342	106	25	282	4
1392	2	12	2018-01-08 03:00:00	10160	10152	8	30	534	4
1393	2	12	2018-01-08 04:00:00	10696	10638	58	44	302	4
1394	2	12	2018-01-08 05:00:00	10412	10368	44	31	144	4
1395	2	12	2018-01-08 06:00:00	10848	10800	48	25	236	8
1396	2	12	2018-01-08 07:00:00	10224	10206	18	25	92	4
1397	2	12	2018-01-08 08:00:00	10700	10638	62	33	280	4
1398	2	12	2018-01-08 09:00:00	10688	10584	104	55	142	4
1399	2	12	2018-01-08 10:00:00	10804	10746	58	31	164	4
1400	2	12	2018-01-08 11:00:00	9819	9666	153	30	224	4
1401	2	12	2018-01-08 12:00:00	10836	10800	36	28	312	4
1402	2	12	2018-01-08 13:00:00	10472	10422	50	31	106	4
1403	2	12	2018-01-08 14:00:00	10915	10800	115	22	208	8
1404	2	12	2018-01-08 15:00:00	9918	9882	36	26	116	8
1405	2	12	2018-01-08 16:00:00	2746	3294	-548	27	382	4
1406	2	12	2018-01-08 17:00:00	4674	4050	624	13	4246	4
1407	2	12	2018-01-08 18:00:00	9900	9882	18	50	1802	4
1408	2	12	2018-01-08 19:00:00	8668	8586	82	50	466	4
1409	2	12	2018-01-08 20:00:00	8995	8910	85	65	528	4
1410	2	12	2018-01-08 21:00:00	4752	4698	54	68	236	4
1411	2	12	2018-01-08 22:00:00	8948	8910	38	54	280	8
1412	2	12	2018-01-08 23:00:00	10564	10530	34	63	802	8
1413	2	12	2018-01-09 00:00:00	10256	10152	104	42	612	4
1414	2	12	2018-01-09 01:00:00	10488	10476	12	40	584	4
1415	2	12	2018-01-09 02:00:00	9520	9396	124	28	364	4
1416	2	12	2018-01-09 03:00:00	6596	6588	8	59	908	4
1417	2	12	2018-01-09 04:00:00	8344	8262	82	42	994	4
1418	2	12	2018-01-09 05:00:00	9935	9882	53	24	1340	4
1419	2	12	2018-01-09 06:00:00	6172	6102	70	37	560	11
1420	2	12	2018-01-09 07:00:00	9240	9234	6	58	690	3
1421	2	12	2018-01-09 08:00:00	9584	9558	26	73	596	3
1422	2	12	2018-01-09 09:00:00	8116	8208	-92	42	1190	3
1423	2	12	2018-01-09 10:00:00	8056	7830	226	23	2010	3
1424	2	12	2018-01-09 11:00:00	10416	10422	-6	38	370	3
1425	2	12	2018-01-09 12:00:00	10684	10530	154	47	3302	3
1426	2	12	2018-01-09 13:00:00	9317	9288	29	16	286	3
1427	2	12	2018-01-09 14:00:00	8916	8856	60	35	322	6
1428	2	12	2018-01-09 15:00:00	10308	10206	102	59	588	6
1429	2	12	2018-01-09 16:00:00	8644	8694	-50	42	458	3
1430	2	12	2018-01-09 17:00:00	7628	7344	284	71	922	3
1431	2	12	2018-01-09 18:00:00	9159	9126	33	70	680	3
1432	2	12	2018-01-09 19:00:00	8470	8982	-512	33	704	3
1433	2	2	2018-01-09 21:00:00	8434	7884	550	36	642	3
1434	2	2	2018-01-09 22:00:00	9368	9234	134	53	558	6
1435	2	2	2018-01-09 23:00:00	9110	9072	38	72	724	6
1436	2	2	2018-01-10 00:00:00	8396	8370	26	61	730	3
1437	2	2	2018-01-10 01:00:00	8296	8262	34	53	674	3
1438	2	2	2018-01-10 02:00:00	9796	9666	130	35	392	3
1439	2	2	2018-01-10 03:00:00	9976	9936	40	62	512	3
1440	2	2	2018-01-10 04:00:00	8014	8046	-32	52	656	3
1441	2	2	2018-01-10 05:00:00	9716	9612	104	36	1538	3
1442	2	2	2018-01-10 06:00:00	9428	9342	86	63	650	6
1443	2	2	2018-01-10 07:00:00	9398	9288	110	65	724	3
1444	2	2	2018-01-10 08:00:00	6613	6588	25	80	868	3
1445	2	2	2018-01-10 09:00:00	8331	8262	69	65	792	3
1446	2	2	2018-01-10 10:00:00	10264	10206	58	57	1110	3
1447	2	2	2018-01-10 11:00:00	7116	7128	-12	27	1340	3
1448	2	2	2018-01-10 12:00:00	9096	9018	78	77	656	3
1449	2	2	2018-01-10 13:00:00	10055	9936	119	79	714	3
1450	2	2	2018-01-10 14:00:00	9793	9720	73	57	538	6
1451	2	2	2018-01-10 15:00:00	4571	4752	-181	88	1254	6
1452	2	2	2018-01-10 16:00:00	8852	8532	320	53	1110	3
1453	2	2	2018-01-10 17:00:00	8780	8694	86	47	2094	3
1454	2	2	2018-01-10 18:00:00	9872	9936	-64	64	1042	3
1455	2	2	2018-01-10 19:00:00	10500	10368	132	44	1094	3
1456	2	2	2018-01-10 20:00:00	9740	9666	74	52	4720	3
1457	2	2	2018-01-10 21:00:00	9712	9666	46	9	858	3
1458	2	2	2018-01-10 22:00:00	9220	9180	40	82	682	6
1459	2	2	2018-01-10 23:00:00	10460	10422	38	93	438	6
1460	2	2	2018-01-11 00:00:00	9724	9666	58	50	3756	3
1461	2	2	2018-01-11 01:00:00	7896	7830	66	43	156	3
1462	2	2	2018-01-11 02:00:00	9836	9828	8	68	674	3
1463	2	2	2018-01-11 03:00:00	10408	10260	148	89	472	3
1464	2	2	2018-01-11 04:00:00	9932	10044	-112	102	570	3
1465	2	2	2018-01-11 05:00:00	9130	9018	112	64	2152	3
1466	2	2	2018-01-11 06:00:00	9920	9774	146	123	1106	6
1467	2	2	2018-01-11 07:00:00	5671	6174	-503	69	2636	7
1468	2	4	2018-01-11 09:00:00	8132	7830	302	68	2080	7
1469	2	4	2018-01-11 10:00:00	10020	9882	138	102	1670	7
1470	2	4	2018-01-11 11:00:00	9036	9126	-90	53	2814	7
1471	2	4	2018-01-11 12:00:00	5585	5868	-283	69	1830	7
1472	2	12	2018-01-11 13:00:00	1510	1026	484	46	1330	7
1473	2	12	2018-01-11 14:00:00	9852	9774	78	67	1082	14
1474	2	12	2018-01-11 15:00:00	10428	10260	168	40	576	14
1475	2	12	2018-01-11 16:00:00	9376	9396	-20	53	2010	7
1476	2	12	2018-01-11 17:00:00	8120	8100	20	72	1916	7
1477	2	12	2018-01-11 18:00:00	9900	9720	180	92	1508	7
1478	2	12	2018-01-11 19:00:00	9398	9396	2	116	4960	7
1479	2	12	2018-01-11 20:00:00	7784	7830	-46	2	412	7
1480	2	12	2018-01-11 21:00:00	8830	8586	244	37	532	7
1481	2	12	2018-01-11 22:00:00	9060	8964	96	45	538	14
1482	2	12	2018-01-11 23:00:00	8784	8856	-72	63	1222	14
1483	2	12	2018-01-12 00:00:00	3772	3726	46	103	934	7
1484	2	12	2018-01-12 01:00:00	5980	5778	202	60	1426	7
1485	2	12	2018-01-12 02:00:00	9980	9936	44	69	1148	7
1486	2	12	2018-01-12 03:00:00	9968	10098	-130	51	794	7
1487	2	12	2018-01-12 04:00:00	9480	9234	246	46	2236	7
1488	2	12	2018-01-12 05:00:00	10296	10260	36	43	796	7
1489	2	12	2018-01-12 06:00:00	10340	10314	26	61	1140	14
1490	2	12	2018-01-12 07:00:00	10172	10152	20	43	1632	7
1491	2	12	2018-01-12 08:00:00	10116	9990	126	39	664	7
1492	2	12	2018-01-12 09:00:00	9076	8964	112	60	542	7
1493	2	12	2018-01-12 10:00:00	1476	1512	-36	33	4314	7
1494	2	12	2018-01-12 11:00:00	4692	4698	-6	14	8406	7
1495	2	12	2018-01-12 12:00:00	1987	2160	-173	30	2194	7
1496	2	12	2018-01-12 17:00:00	5664	5400	264	2	18356	7
1497	2	12	2018-01-12 18:00:00	10188	10098	90	35	1002	7
1498	2	12	2018-01-12 19:00:00	9932	9828	104	35	314	7
1499	2	12	2018-01-12 20:00:00	6556	6570	-14	40	1016	7
1500	2	12	2018-01-12 21:00:00	9076	9558	-482	66	882	7
1501	2	12	2018-01-14 07:00:00	670	108	562	59	538	7
1502	2	12	2018-01-14 08:00:00	9147	9018	129	23	266	7
1503	2	12	2018-01-14 09:00:00	6824	6858	-34	1	62	7
1504	2	12	2018-01-14 10:00:00	10019	9936	83	29	592	7
1505	2	12	2018-01-14 11:00:00	10319	10314	5	29	1372	7
1506	2	12	2018-01-14 12:00:00	9756	9558	198	38	366	7
1507	2	12	2018-01-14 13:00:00	9614	9558	56	39	252	7
1508	2	12	2018-01-14 14:00:00	10644	10584	60	34	490	14
1509	2	12	2018-01-14 15:00:00	9047	8964	83	90	422	14
1510	2	12	2018-01-14 16:00:00	9206	9234	-28	30	240	7
1511	2	12	2018-01-14 17:00:00	9023	8856	167	32	596	7
1512	2	12	2018-01-14 18:00:00	8675	8586	89	63	650	7
1513	2	12	2018-01-14 19:00:00	9244	9180	64	72	626	7
1514	2	12	2018-01-14 20:00:00	7708	7776	-68	58	824	7
1515	2	12	2018-01-14 21:00:00	8162	7938	224	71	564	7
1516	2	12	2018-01-14 22:00:00	8909	8910	-1	49	1214	14
1517	2	12	2018-01-14 23:00:00	9780	9558	222	66	824	14
1518	2	12	2018-01-15 00:00:00	5554	5562	-8	88	696	7
1519	2	12	2018-01-15 01:00:00	1711	1512	199	51	482	3
1520	2	12	2018-01-15 02:00:00	8952	8856	96	50	3726	3
1521	2	12	2018-01-15 03:00:00	9971	9936	35	21	1390	3
1522	2	12	2018-01-15 04:00:00	9332	9234	98	32	354	3
1523	2	12	2018-01-15 05:00:00	9052	9018	34	40	592	3
1524	2	12	2018-01-15 06:00:00	10172	10098	74	39	376	6
1525	2	12	2018-01-15 07:00:00	10108	10044	64	61	676	3
1526	2	12	2018-01-15 08:00:00	2154	2718	-564	64	294	3
1527	2	2	2018-01-15 09:00:00	5874	5238	636	59	326	8
1528	2	2	2018-01-15 10:00:00	10220	10260	-40	38	4372	8
1529	2	2	2018-01-15 11:00:00	9560	9450	110	23	232	8
1530	2	2	2018-01-15 12:00:00	10016	10044	-28	34	266	8
1531	2	2	2018-01-15 13:00:00	9932	9828	104	39	520	8
1532	2	2	2018-01-15 14:00:00	9601	9612	-11	38	354	16
1533	2	2	2018-01-15 15:00:00	9476	9342	134	53	418	16
1534	2	2	2018-01-15 16:00:00	9580	9612	-32	48	490	8
1535	2	2	2018-01-15 17:00:00	8656	8478	178	43	550	8
1536	2	2	2018-01-15 18:00:00	9171	9126	45	91	494	8
1537	2	2	2018-01-15 19:00:00	8648	8694	-46	74	812	8
1538	2	2	2018-01-15 20:00:00	3364	3294	70	54	632	8
1539	2	2	2018-01-15 21:00:00	4376	4482	-106	80	808	8
1540	2	2	2018-01-15 22:00:00	4708	4536	172	40	4010	16
1541	2	2	2018-01-15 23:00:00	4704	4644	60	44	664	20
1542	2	2	2018-01-16 00:00:00	8328	8262	66	27	2368	7
1543	2	2	2018-01-16 01:00:00	10444	10368	76	50	1820	3
1544	2	2	2018-01-16 02:00:00	10056	9990	66	61	892	3
1545	2	2	2018-01-16 03:00:00	10168	10098	70	46	242	3
1546	2	2	2018-01-16 04:00:00	9860	9828	32	46	356	3
1547	2	2	2018-01-16 05:00:00	9301	9180	121	52	316	3
1548	2	2	2018-01-16 06:00:00	9587	9558	29	99	394	6
1549	2	2	2018-01-16 07:00:00	8512	8532	-20	61	604	3
1550	2	2	2018-01-16 08:00:00	8158	7992	166	91	494	3
1551	2	2	2018-01-16 09:00:00	7026	6912	114	72	982	3
1552	2	2	2018-01-16 10:00:00	8740	8856	-116	99	836	3
1553	2	2	2018-01-16 11:00:00	8190	7992	198	73	1338	3
1554	2	2	2018-01-16 12:00:00	7007	6858	149	68	672	3
1555	2	2	2018-01-16 13:00:00	6495	6480	15	57	990	3
1556	2	2	2018-01-16 14:00:00	10008	9882	126	56	1320	6
1557	2	2	2018-01-16 15:00:00	8948	9072	-124	69	1476	6
1558	2	2	2018-01-16 16:00:00	9420	9180	240	51	314	3
1559	2	2	2018-01-16 17:00:00	9323	9288	35	69	726	3
1560	2	2	2018-01-16 18:00:00	7853	7884	-31	87	496	3
1561	2	2	2018-01-16 19:00:00	5850	6210	-360	81	586	3
1562	2	12	2018-01-16 20:00:00	1182	594	588	66	1196	3
1563	2	12	2018-01-16 21:00:00	8864	8802	62	79	1564	3
1564	2	12	2018-01-16 22:00:00	8424	8424	0	8	3184	11
1565	2	12	2018-01-16 23:00:00	7684	7614	70	62	740	8
1566	2	12	2018-01-17 00:00:00	9664	9612	52	75	814	4
1567	2	12	2018-01-17 01:00:00	10522	10368	154	151	1068	4
1568	2	12	2018-01-17 02:00:00	9439	9396	43	24	474	4
1569	2	12	2018-01-17 03:00:00	20	54	-34	89	1182	4
1570	2	12	2018-01-17 07:00:00	5576	5508	68	62	17412	4
1571	2	12	2018-01-17 08:00:00	10024	9936	88	45	236	4
1572	2	12	2018-01-17 09:00:00	10532	10476	56	106	542	4
1573	2	12	2018-01-17 10:00:00	10316	10368	-52	77	532	4
1574	2	12	2018-01-17 11:00:00	9864	9666	198	53	552	4
1575	2	12	2018-01-17 12:00:00	10596	10584	12	78	492	4
1576	2	12	2018-01-17 13:00:00	10240	10098	142	103	830	4
1577	2	12	2018-01-17 14:00:00	10511	10368	143	64	360	8
1578	2	12	2018-01-17 15:00:00	7891	7938	-47	93	878	8
1579	2	12	2018-01-17 16:00:00	8845	8586	259	51	1222	4
1580	2	12	2018-01-17 17:00:00	10128	9990	138	89	730	4
1581	2	12	2018-01-17 18:00:00	10316	10206	110	59	468	4
1582	2	12	2018-01-17 19:00:00	9964	9882	82	70	312	4
1583	2	12	2018-01-17 20:00:00	6028	5886	142	68	870	4
1584	2	12	2018-01-17 21:00:00	10300	10206	94	99	736	4
1585	2	12	2018-01-17 22:00:00	6136	6156	-20	57	506	8
1586	2	12	2018-01-17 23:00:00	308	108	200	52	530	8
1587	2	12	2018-01-18 00:00:00	540	648	-108	9	4198	4
1588	2	12	2018-01-18 01:00:00	9819	9828	-9	6	2666	4
1589	2	12	2018-01-18 02:00:00	8204	8154	50	31	394	4
1590	2	12	2018-01-18 03:00:00	8697	8640	57	110	1044	4
1591	2	12	2018-01-18 04:00:00	1136	1188	-52	33	630	4
1592	2	10	2018-01-18 04:00:00	1136	1188	-52	33	630	4
1593	2	10	2018-01-18 05:00:00	9616	9342	274	11	3204	4
1594	2	10	2018-01-18 06:00:00	6364	6210	154	39	464	8
1595	2	10	2018-01-18 15:00:00	6416	6480	-64	1	7234	8
1596	2	10	2018-01-18 16:00:00	10136	9936	200	46	772	4
1597	2	10	2018-01-18 17:00:00	10292	10206	86	39	712	4
1598	2	10	2018-01-18 18:00:00	6736	6696	40	37	410	4
1599	2	10	2018-01-18 19:00:00	9384	9288	96	39	694	4
1600	2	10	2018-01-18 20:00:00	10199	10098	101	42	302	4
1601	2	10	2018-01-18 21:00:00	10308	10152	156	70	754	4
1602	2	10	2018-01-18 22:00:00	9876	9828	48	63	494	8
1603	2	10	2018-01-18 23:00:00	10022	9936	86	55	604	8
1604	2	10	2018-01-19 00:00:00	9992	9936	56	59	788	4
1605	2	10	2018-01-19 01:00:00	8444	8316	128	45	458	4
1606	2	10	2018-01-19 02:00:00	8088	7992	96	43	244	4
1607	2	10	2018-01-19 03:00:00	10368	10314	54	36	2256	4
1608	2	10	2018-01-19 04:00:00	10508	10422	86	16	1166	4
1609	2	10	2018-01-19 05:00:00	10248	10152	96	64	526	4
1610	2	10	2018-01-19 06:00:00	7382	7884	-502	17	634	8
1611	2	12	2018-01-19 07:00:00	1930	1350	580	85	1212	4
1612	2	12	2018-01-19 08:00:00	9975	9882	93	46	1568	9
1613	2	12	2018-01-19 09:00:00	10365	10314	51	48	830	5
1614	2	12	2018-01-19 10:00:00	10209	10098	111	138	676	5
1615	2	12	2018-01-19 11:00:00	8660	8586	74	27	212	5
1616	2	12	2018-01-19 12:00:00	10122	10098	24	59	398	5
1617	2	12	2018-01-19 13:00:00	10378	10314	64	25	1070	5
1618	2	12	2018-01-19 14:00:00	9128	9072	56	36	1622	13
1619	2	12	2018-01-19 15:00:00	10535	10422	113	74	1148	3
1620	2	12	2018-01-19 16:00:00	10052	9936	116	41	418	3
1621	2	12	2018-01-19 17:00:00	9808	9720	88	55	916	3
1622	2	12	2018-01-19 18:00:00	8923	8910	13	126	792	3
1623	2	12	2018-01-19 19:00:00	8491	8370	121	41	914	3
1624	2	12	2018-01-19 20:00:00	7575	7506	69	83	944	3
1625	2	12	2018-01-19 21:00:00	2592	2538	54	86	344	3
1626	2	12	2018-01-19 22:00:00	7886	7830	56	16	3244	6
1627	2	12	2018-01-19 23:00:00	10068	10044	24	24	318	6
1628	2	12	2018-01-20 00:00:00	10452	10476	-24	41	28534	3
1629	2	12	2018-01-20 01:00:00	10748	10584	164	25	1082	3
1630	2	12	2018-01-20 02:00:00	2006	2376	-370	42	320	3
1631	2	12	2018-01-20 03:00:00	10319	9828	491	36	200	3
1632	2	12	2018-01-20 04:00:00	7052	7050	2	34	118	3
1633	2	12	2018-01-20 05:00:00	9972	9936	36	17	3012	3
1634	2	12	2018-01-20 06:00:00	10088	10044	44	34	1324	6
1635	2	12	2018-01-20 07:00:00	7845	7776	69	21	1542	3
1636	2	12	2018-01-20 08:00:00	9605	9558	47	82	1180	3
1637	2	12	2018-01-20 09:00:00	10300	10368	-68	103	654	3
1638	2	12	2018-01-20 10:00:00	9422	9288	134	81	422	3
1639	2	12	2018-01-20 11:00:00	10410	10368	42	61	598	3
1640	2	12	2018-01-20 12:00:00	9372	9234	138	79	1136	3
1641	2	12	2018-01-20 13:00:00	9412	9288	124	63	702	3
